"Strings","Encrypted","algorithm","length","A",".","+","i","p","<","[","`","#","g","z","6",")","?",",","t","J","T","n","~","(","k",";","-","Z","G","D","f","{","\","=","r","X","@","c","y","h","/","^","Y","$","Q","0","e","o","I","V","b","H",">"," ","K","F","q","7","j","M","B","U","E","N","s","L","S","!","_","C","&","]","*",":","R","d","O","8","""","9","v","P","l","a","'","w","4","2","x","5","}","1","m","|","W","%","u","3"
"For use from a tripod any one of the several excellent long-focus cameras now on the market will be found to answer every requirement.","Qu+08hWXNRAOe0njUtSAnfm6HIignpMNpjpiqZx5U+ByluKReZo+rnB5f1UWA7Vrvbe9GW7nMBM5ZuSe9nYnUlpxbhjJiH2klxs4srmOb0eDmzBT0atsDrS58VHywTbxijLLMQ4UH+cjdiNasuzKgkGK3YfabeqpAhc/DKBf2sP2UfWXs7Df+A==","Blowfish","184","2.717391304347826","0.0","2.717391304347826","2.717391304347826","2.717391304347826","0.0","0.0","0.0","0.0","1.0869565217391304","1.0869565217391304","0.5434782608695652","0.0","0.0","0.0","1.0869565217391304","0.5434782608695652","1.0869565217391304","3.804347826086957","0.0","0.0","1.0869565217391304","0.0","0.0","1.6304347826086956","1.0869565217391304","2.1739130434782608","3.260869565217391","0.0","0.0","1.0869565217391304","2.1739130434782608","1.0869565217391304","0.0","1.0869565217391304","1.0869565217391304","1.6304347826086956","0.5434782608695652","0.0","1.0869565217391304","0.0","1.0869565217391304","2.1739130434782608","3.260869565217391","0.5434782608695652","0.5434782608695652","1.0869565217391304","2.717391304347826","2.1739130434782608","0.0","0.0","2.1739130434782608","0.0","1.0869565217391304","1.6304347826086956","2.717391304347826","2.1739130434782608","2.717391304347826","3.260869565217391","0.0","1.6304347826086956","3.260869565217391","1.0869565217391304","1.6304347826086956","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0869565217391304","0.5434782608695652","1.0869565217391304","1.0869565217391304","0.0","1.0869565217391304","0.5434782608695652","0.5434782608695652","1.6304347826086956","1.6304347826086956","0.0","0.5434782608695652","1.0869565217391304","1.6304347826086956","2.1739130434782608","2.1739130434782608","0.0","0.5434782608695652","1.6304347826086956","0.0","2.1739130434782608","0.0","2.1739130434782608","0.5434782608695652"
"w""<eJu=?g&=t`,:","b'\xd5hP\n\x9fM\x1cE\x18\xf5\xba(\xdb41'","ChaCha20","40","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","0.0","2.5","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","20.0","0.0","0.0","0.0","0.0","2.5","0.0","2.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5","0.0","0.0","2.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","2.5","0.0","2.5","0.0","2.5","0.0","2.5","5.0","0.0","2.5","0.0","17.5","5.0","0.0","7.5","0.0","0.0","0.0","0.0","0.0","0.0"
"Passion makes the impossible feel achievable and the difficult feel easy.","b""\xce\x02\xb7\xaa\xd0\xbe\xfa\x178\xd3\xd9tFeF\xb7\xbd\x9f\x96\xd2\xe6&\x18\xd6\xaa\x98N\xe6\xc4#\xd8\xff4Iu\xb9D\xf2?\xce\xdd\x11\x01\x96t\x00/%\xeaF\xe15\x08sT\xf5\xec\x8a\xf6\xe3i\x8a\x14\x9e\xecl\xaa'\x1a\xd5&q\xca\xff\x80\x84=IJ\xbfN\x15\xbb\xc9rW\xd0\xfe\xe9\x80 e!(\x1d\xe3""","AES","282","0.0","0.0","0.0","0.3546099290780142","0.0","0.0","0.0","0.0","0.3546099290780142","0.0","0.0","2.127659574468085","0.0","0.3546099290780142","0.0","0.7092198581560284","0.3546099290780142","0.3546099290780142","0.0","0.0","0.3546099290780142","0.0","0.0","0.0","0.0","0.0","0.3546099290780142","3.900709219858156","0.0","21.631205673758867","0.3546099290780142","0.3546099290780142","0.0","0.0","2.4822695035460995","0.0","0.0","0.3546099290780142","0.0","0.0","0.0","0.0","3.1914893617021276","5.673758865248227","0.0","0.7092198581560284","0.0","3.1914893617021276","0.0","0.0","0.3546099290780142","0.0","1.0638297872340425","0.3546099290780142","1.0638297872340425","0.0","0.0","0.0","0.0","0.0","0.7092198581560284","0.3546099290780142","0.0","0.0","0.3546099290780142","0.0","0.0","0.7092198581560284","0.0","0.0","0.0","0.0","4.25531914893617","0.0","3.546099290780142","0.7092198581560284","3.1914893617021276","0.0","0.0","0.3546099290780142","4.25531914893617","0.3546099290780142","0.0","1.4184397163120568","1.0638297872340425","21.631205673758867","1.4184397163120568","0.0","3.546099290780142","0.0","0.0","0.3546099290780142","0.3546099290780142","0.3546099290780142","1.0638297872340425"
"'Most important project of this era' The US is already the world leader in AI investment, vastly outspending any other country, and its big tech companies have been making major investments into data centres in the last year.","QeCAOQIJSMoL9l7c76fgThSKfrbrz113DwmvJ3n63JUPnryhbTfKRCyN4SMjsYHSCCP8VcAfNCnXtI8TACe8KNhaPIfAIbLwykKQ3cAsUUsNtXHuVBGsrm9xsnoMAraJneLQpFwujcWklCsjWyCSim8uzEi7JWbzTpFaudbghw29zAGvjZ91hhC8U+oVFmevq7J30yzhmr2WQ7QhxZbSy2p7U7tqA7QiCUebiza3bPBUV7JabhTLWhkUDl+nnhOr5T2O3GqFYqnPTAyvmfbwyXfxh1y7paum3gW2zQxkPjtLAIlpXvBJJg==","Blowfish","312","3.205128205128205","0.0","0.641025641025641","1.282051282051282","1.6025641025641024","0.0","0.0","0.0","0.0","1.282051282051282","2.2435897435897436","0.641025641025641","0.0","0.0","0.0","1.282051282051282","2.8846153846153846","2.2435897435897436","2.564102564102564","0.0","0.0","1.282051282051282","0.0","0.0","0.641025641025641","0.9615384615384616","0.641025641025641","2.2435897435897436","0.0","0.0","0.641025641025641","2.2435897435897436","1.282051282051282","0.0","1.282051282051282","2.8846153846153846","3.8461538461538463","0.0","0.0","0.641025641025641","0.0","2.564102564102564","0.3205128205128205","1.6025641025641024","0.9615384615384616","1.6025641025641024","1.282051282051282","3.205128205128205","0.641025641025641","0.0","0.0","1.282051282051282","1.282051282051282","1.282051282051282","3.205128205128205","1.6025641025641024","0.9615384615384616","0.9615384615384616","2.564102564102564","0.3205128205128205","1.282051282051282","1.9230769230769231","1.6025641025641024","1.9230769230769231","0.0","0.0","3.205128205128205","0.0","0.0","0.0","0.0","0.3205128205128205","0.3205128205128205","0.9615384615384616","1.6025641025641024","0.0","1.282051282051282","1.6025641025641024","1.9230769230769231","1.282051282051282","1.9230769230769231","0.0","1.6025641025641024","0.3205128205128205","1.6025641025641024","1.282051282051282","0.3205128205128205","0.0","1.282051282051282","2.2435897435897436","0.0","1.9230769230769231","0.0","1.6025641025641024","2.564102564102564"
"The Great Wall of China symbolizes both protection and isolation from invaders.","b'f\xf9\xe3\x03^-v\x85\xeb\xbf^\xdb\xe5\xaf\xdb\xc6tV>{`\x18\x16\xf9=\xd04\xc4\xde\xe1\xd9\xef\x80\xdc\xcc\xe3\x90\xfaJ\x0bO\x9e2=f\xef\xc9\xc7\nv\xc9\xbcA\x1f9\x9f\x8c\x92b\xe4\\\x99pR\xc2Hg#{Y0\xc2\xc0vVl\x082\x83'","ChaCha20","216","0.4629629629629629","0.0","0.0","0.0","0.4629629629629629","0.0","0.0","0.4629629629629629","0.4629629629629629","0.4629629629629629","0.0","0.9259259259259258","0.0","0.0","0.0","0.4629629629629629","0.4629629629629629","0.0","0.4629629629629629","0.0","0.0","0.0","0.0","0.4629629629629629","0.0","0.0","0.0","5.092592592592593","0.9259259259259258","21.75925925925926","0.9259259259259258","0.0","0.0","0.0","6.018518518518518","0.0","0.0","0.0","0.9259259259259258","0.4629629629629629","0.0","0.0","3.7037037037037033","4.62962962962963","0.0","0.0","0.9259259259259258","3.7037037037037033","0.4629629629629629","0.4629629629629629","0.0","0.0","0.0","0.0","0.4629629629629629","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4629629629629629","2.7777777777777777","0.4629629629629629","2.7777777777777777","0.0","5.555555555555555","1.3888888888888888","0.0","0.4629629629629629","0.9259259259259258","0.9259259259259258","0.0","1.3888888888888888","2.314814814814815","20.37037037037037","0.9259259259259258","0.0","1.8518518518518516","0.0","0.0","0.0","0.0","0.0","1.8518518518518516"
"History’s greatest leaders often faced the toughest opposition before achieving greatness.","b'\x84c\x19!:\x94\xd5\xcat\x87\xc9\xb2S\xfd\x00\x97\x87\xc7\x07\x00\'\x1a\x1c\xcc\xa3g\xbb\x9f \xa1\n\xce3(\xd3\x86\xe5d\xc4\xfd\xb7\xf5\xdc\x1f\xdf\x97\x05\x13\xa0\xf0||\xb1\xe1\xbas\xb4\x13)\xf1\xc9L\xf2g\xfd\x0e\x12\xa3|\x82\x05A\x1a\x96j\x1c\xfc\xfd\x16\xfb[\xe2@>""\x17`i9?\xd8\xe9\xfb\xf39_\xdd\x04e\xaf\t\xa6/\x853\xfa\x85pd\x89>\x7f'","AES","340","0.29411764705882354","0.0","0.0","0.29411764705882354","0.29411764705882354","0.0","0.29411764705882354","0.29411764705882354","0.0","0.5882352941176471","0.0","1.1764705882352942","0.29411764705882354","0.29411764705882354","0.0","0.5882352941176471","0.0","0.0","0.29411764705882354","0.0","0.29411764705882354","0.0","0.0","0.0","0.0","0.0","0.0","5.294117647058823","0.0","22.647058823529413","0.0","0.0","0.0","0.29411764705882354","3.823529411764706","0.0","0.0","0.29411764705882354","0.0","0.0","0.0","0.0","3.2352941176470593","2.0588235294117645","0.0","0.0","0.0","2.941176470588235","0.0","0.5882352941176471","0.29411764705882354","0.0","0.0","0.0","2.6470588235294117","0.29411764705882354","0.0","0.0","0.0","0.0","0.0","0.29411764705882354","0.29411764705882354","0.29411764705882354","0.29411764705882354","0.29411764705882354","0.0","0.0","0.0","0.0","0.29411764705882354","0.0","3.823529411764706","0.0","2.6470588235294117","0.29411764705882354","3.5294117647058822","0.0","0.0","0.0","3.2352941176470593","0.8823529411764706","0.0","1.4705882352941175","1.4705882352941175","21.764705882352942","2.0588235294117645","0.0","4.411764705882353","0.0","0.8823529411764706","0.0","0.0","0.0","2.3529411764705883"
"X'u|GCkg/+@cb\","b""\xf9\x8bt\x8d\x94\xa9\xce\xcc\x87kg\xaf\x0f\x968\xf1\x8ah\x0c\xb7Q#\x82/\x91\xbb\xb1\xbc\xe8'^\x01""","AES","101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.9900990099009901","0.0","0.9900990099009901","0.0","0.0","0.0","0.9900990099009901","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.0","0.0","0.0","0.0","0.0","3.9603960396039604","0.0","21.782178217821784","0.0","0.0","0.0","0.0","4.9504950495049505","0.0","0.9900990099009901","0.9900990099009901","0.9900990099009901","0.0","0.0","0.9900990099009901","2.9702970297029703","1.9801980198019802","0.0","0.0","0.0","6.9306930693069315","0.0","0.0","0.0","0.0","0.0","0.0","1.9801980198019802","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.0","6.9306930693069315","1.9801980198019802","4.9504950495049505","0.0","0.0","0.0","2.9702970297029703","0.9900990099009901","0.0","0.9900990099009901","0.9900990099009901","21.782178217821784","0.0","0.0","3.9603960396039604","0.0","0.0","0.0","0.0","0.0","0.0"
"B7s|u`ZDQD-tM6j","fshtee+67dDjI7aPBijiOA==","Blowfish","24","4.166666666666666","0.0","4.166666666666666","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","4.166666666666666","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","4.166666666666666","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"The key to happiness is mastering your thoughts and emotions.","ZXUb1B+hLfK2XrR8JG/r3desVrblc6Xe0RAMWYRaucqGHVrrZ5lRvFYm9I+KEz24/pSEdkiHQZG3FC2g9imqjw==","Blowfish","88","1.1363636363636365","0.0","2.272727272727273","2.272727272727273","1.1363636363636365","0.0","0.0","0.0","0.0","1.1363636363636365","1.1363636363636365","1.1363636363636365","0.0","0.0","0.0","0.0","1.1363636363636365","0.0","0.0","0.0","0.0","1.1363636363636365","0.0","0.0","3.4090909090909087","3.4090909090909087","0.0","1.1363636363636365","0.0","0.0","2.272727272727273","5.681818181818182","3.4090909090909087","0.0","2.272727272727273","0.0","1.1363636363636365","2.272727272727273","0.0","2.272727272727273","0.0","1.1363636363636365","1.1363636363636365","2.272727272727273","0.0","1.1363636363636365","2.272727272727273","2.272727272727273","2.272727272727273","0.0","0.0","2.272727272727273","2.272727272727273","2.272727272727273","0.0","1.1363636363636365","1.1363636363636365","1.1363636363636365","1.1363636363636365","2.272727272727273","0.0","1.1363636363636365","1.1363636363636365","1.1363636363636365","0.0","0.0","1.1363636363636365","0.0","0.0","0.0","0.0","4.545454545454546","2.272727272727273","0.0","1.1363636363636365","0.0","2.272727272727273","1.1363636363636365","0.0","2.272727272727273","1.1363636363636365","0.0","1.1363636363636365","1.1363636363636365","3.4090909090909087","0.0","1.1363636363636365","0.0","1.1363636363636365","2.272727272727273","0.0","1.1363636363636365","0.0","1.1363636363636365","2.272727272727273"
"\Zdu5m""ZIeCb)","sr4jStxs1AaAKCo5ns1u5g==","Blowfish","24","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","12.5","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","4.166666666666666","8.333333333333332","0.0","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0"
"I am sorry I am late.","/SaLIhMbYUY2UnODNYODNAbhMiN700gd","Blowfish","32","3.125","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.25","3.125","0.0","9.375","0.0","0.0","6.25","0.0","0.0","3.125","0.0","6.25","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","6.25","0.0","6.25","0.0","9.375","0.0","3.125","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","6.25","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"yuspj]}?`0+kE","b'h\x1f\x0f\xc3\x9c\xad\x8d>\x1a\xb7\xa3\x95\xd9T\x98\xa8\xbc\xa0ol\x86\xd0\xf5\xe2\x87\x90\x027\x01kQ\x8b'","AES","107","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.0","2.803738317757009","0.0","22.429906542056074","0.0","0.0","0.0","0.0","2.803738317757009","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.9345794392523363","5.607476635514018","0.9345794392523363","0.9345794392523363","0.0","0.0","3.7383177570093453","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","2.803738317757009","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.7383177570093453","0.0","5.607476635514018","0.0","4.672897196261682","0.0","0.0","0.9345794392523363","4.672897196261682","1.8691588785046727","0.0","0.0","1.8691588785046727","22.429906542056074","1.8691588785046727","0.0","2.803738317757009","0.0","0.0","0.0","0.0","0.0","1.8691588785046727"
"Succeed","b'\xfcIq\xe2V\xc8['","ChaCha20","19","0.0","0.0","0.0","0.0","0.0","0.0","5.263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.263157894736842","0.0","15.789473684210526","0.0","0.0","0.0","0.0","10.526315789473683","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.263157894736842","0.0","5.263157894736842","5.263157894736842","5.263157894736842","0.0","0.0","0.0","0.0","0.0","5.263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","10.526315789473683","0.0","0.0","5.263157894736842","15.789473684210526","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Is there a parking lot around here?","dL1QhH5bdgZlPmqQGQB7+x4QAVGrmZW+Gwkd+ZUyAMfYXjm1G/IDMg==","Blowfish","56","3.571428571428571","0.0","5.357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","3.571428571428571","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7857142857142856","0.0","0.0","5.357142857142857","7.142857142857142","1.7857142857142856","1.7857142857142856","0.0","0.0","3.571428571428571","1.7857142857142856","1.7857142857142856","0.0","0.0","1.7857142857142856","1.7857142857142856","1.7857142857142856","0.0","1.7857142857142856","0.0","7.142857142857142","0.0","0.0","0.0","1.7857142857142856","1.7857142857142856","1.7857142857142856","1.7857142857142856","0.0","0.0","0.0","0.0","1.7857142857142856","1.7857142857142856","1.7857142857142856","3.571428571428571","1.7857142857142856","1.7857142857142856","0.0","0.0","0.0","1.7857142857142856","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.357142857142857","0.0","0.0","0.0","0.0","0.0","1.7857142857142856","1.7857142857142856","0.0","0.0","1.7857142857142856","1.7857142857142856","0.0","1.7857142857142856","1.7857142857142856","0.0","3.571428571428571","5.357142857142857","0.0","1.7857142857142856","0.0","0.0","0.0"
"Move forward","9roBushaol66rK8qSHJifQ==","Blowfish","24","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","8.333333333333332","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","8.333333333333332","0.0","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","4.166666666666666","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0"
"Be different","j5N5HnptYROU0W74qIypQA==","Blowfish","24","4.166666666666666","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","4.166666666666666","4.166666666666666","4.166666666666666","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0"
"I feel good about this.","wUZewCoaHNez8pYhw9lmF3tBTImM1Eka","Blowfish","32","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","3.125","0.0","3.125","0.0","0.0","0.0","3.125","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","3.125","0.0","0.0","0.0","6.25","3.125","3.125","0.0","0.0","3.125","0.0","0.0","0.0","3.125","0.0","0.0","0.0","3.125","3.125","3.125","3.125","3.125","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","3.125","0.0","0.0","3.125","6.25","0.0","9.375","0.0","0.0","0.0","0.0","0.0","3.125","6.25","0.0","0.0","0.0","0.0","3.125"
"I7&R{u}}[&4P","b'RO\xd5\xd5\xdb5\xc3\xdb\x97/\xe0P'","ChaCha20","36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.444444444444446","0.0","0.0","0.0","0.0","2.7777777777777777","0.0","0.0","2.7777777777777777","0.0","0.0","0.0","0.0","2.7777777777777777","2.7777777777777777","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","2.7777777777777777","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7777777777777777","11.11111111111111","2.7777777777777777","0.0","0.0","2.7777777777777777","0.0","2.7777777777777777","0.0","0.0","5.555555555555555","0.0","0.0","0.0","19.444444444444446","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7777777777777777"
